orphanet id	name	prevalence count
34514	Telethonin-related limb-girdle muscular dystrophy R7	2
34516	DNAJB6-related limb-girdle muscular dystrophy D1	2
34592	Immunodeficiency by defective expression of MHC class I	2
34528	Autosomal dominant primary hypomagnesemia with hypocalciuria	2
34533	Corneal dystrophy	2
536516	Myopathic Ehlers-Danlos syndrome	2
35708	Aromatic L-amino acid decarboxylase deficiency	2
35710	Glucose-galactose malabsorption	2
35704	L-Arginine:glycine amidinotransferase deficiency	2
71518	Benign paroxysmal torticollis of infancy	2
569821	Congenital primary lymphedema of Gordon	2
569816	CELSR1-related late-onset primary lymphedema	2
73272	Growth delay due to insulin-like growth factor type 1 deficiency	2
75326	Retinal arterial tortuosity	2
75325	Osteosclerosis-ichthyosis-premature ovarian failure syndrome	2
75233	Wolman disease	2
568065	EPHB4-related lymphatic-related hydrops fetalis	2
568062	PIEZO1-related generalized lymphatic dysplasia with non-immune hydrops fetalis	2
568056	Warts-immunodeficiency-lymphedema-anogenital dysplasia syndrome	2
71289	Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	2
71526	Obesity due to pro-opiomelanocortin deficiency	2
71528	Obesity due to prohormone convertase I deficiency	2
71529	Obesity due to melanocortin 4 receptor deficiency	2
71517	Rapid-onset dystonia-parkinsonism	2
569274	Multiple mitochondrial dysfunctions syndrome type 5	2
35705	Neurometabolic disorder due to serine deficiency	2
569290	Multiple mitochondrial dysfunctions syndrome type 6	2
73229	HANAC syndrome	2
73224	Kidney tubulopathy-dilated cardiomyopathy syndrome	2
73245	Spinal muscular atrophy-Dandy-Walker malformation-cataracts syndrome	2
73230	Ossification anomalies-psychomotor developmental delay syndrome	2
73223	Global developmental delay-osteopenia-ectodermal defect syndrome	2
40366	Acitretin/etretinate embryopathy	2
530849	Familial apolipoprotein A5 deficiency	2
39041	Omenn syndrome	2
37748	Schnitzler syndrome	2
37042	Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	2
531151	9q21.13 microdeletion syndrome	2
530983	Lamb-Shaffer syndrome	2
42062	Iminoglycinuria	2
69739	Athabaskan brainstem dysgenesis syndrome	2
319600	Mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	2
2028	Juvenile hyaline fibromatosis	2
2092	Focal dermal hypoplasia	2
2101	Grubben-de Cock-Borghgraef syndrome	2
2097	Grant syndrome	2
158014	Rosaï-Dorfman disease	2
2095	Gorlin-Chaudhry-Moss syndrome	2
380	Greig cephalopolysyndactyly syndrome	2
158025	Hereditary progressive mucinous histiocytosis	2
2091	Multinodular goiter-cystic kidney-polydactyly syndrome	2
2623	Geleophysic dysplasia	2
2090	GMS syndrome	2
2123	Diffuse neonatal hemangiomatosis	2
2119	HEC syndrome	2
2117	Hartsfield syndrome	2
2994	Short stature-craniofacial anomalies-genital hypoplasia syndrome	2
2115	Harrod syndrome	2
2104	Dysmorphism-pectus carinatum-joint laxity syndrome	2
158029	Sea-blue histiocytosis	2
2069	Gastrocutaneous syndrome	2
157846	Neuroferritinopathy	2
157832	Craniorhiny	2
2067	GAPO syndrome	2
2065	Galloway-Mowat syndrome	2
2075	Genitopalatocardiac syndrome	2
2074	Gemignani syndrome	2
2072	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	2
157954	ANE syndrome	2
157962	Oculoauricular syndrome, Schorderet type	2
2078	Geroderma osteodysplastica	2
2077	German syndrome	2
157973	Congenital muscular dystrophy due to LMNA mutation	2
2085	Glaucoma-sleep apnea syndrome	2
2084	Glaucoma-ectopia lentis-microspherophakia-stiff joints-short stature syndrome	2
2111	Cystic hamartoma of lung and kidney	2
2109	Hallermann-Streiff-like syndrome	2
2110	Hallux varus-preaxial polysyndactyly syndrome	2
1842	Bone dysplasia, lethal Holmgren type	2
1891	Intellectual disability-spasticity-ectrodactyly syndrome	2
1892	Ectrodactyly-polydactyly syndrome	2
1816	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	2
1807	Focal facial dermal dysplasia type III	2
1818	Ectodermal dysplasia, trichoodontoonychial type	2
1883	Ectodermal dysplasia-sensorineural deafness syndrome	2
1882	Hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome	2
1875	Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome	2
1879	Melorheostosis with osteopoikilosis	2
1867	Hereditary bullous dystrophy, macular type	2
1861	Thoracic dysplasia-hydrocephalus syndrome	2
1858	Skeletal dysplasia-epilepsy-short stature syndrome	2
254	Spondylometaphyseal dysplasia	2
1852	X-linked retinal dysplasia	2
1837	Ulna metaphyseal dysplasia syndrome	2
2107	Hall-Riggs syndrome	2
1836	Mesomelic dysplasia, Kantaputra type	2
1830	Schimke immuno-osseous dysplasia	2
1825	Epiphyseal dysplasia-hearing loss-dysmorphism syndrome	2
1811	Odontomicronychial dysplasia	2
1808	Hidrotic ectodermal dysplasia, Christianson-Fourie type	2
1809	Hidrotic ectodermal dysplasia, Halal type	2
1806	Ectodermal dysplasia-blindness syndrome	2
1803	Thoracomelic dysplasia	2
1799	Familial developmental dysphasia	2
1794	Oculomaxillofacial dysostosis	2
2136	Hennekam syndrome	2
2141	Diaphragmatic defect-limb deficiency-skull defect syndrome	2
2143	Donnai-Barrow syndrome	2
2145	Craniosynostosis, Herrmann-Opitz type	2
157965	SLC39A13-related spondylodysplastic Ehlers-Danlos syndrome	2
2083	Prominent glabella-microcephaly-hypogenitalism syndrome	2
1791	Frontofacionasal dysplasia	2
247522	Primary ciliary dyskinesia-retinitis pigmentosa syndrome	2
2351	Kousseff syndrome	2
2353	Schilbach-Rott syndrome	2
247790	FTH1-related iron overload	2
247794	Juvenile cataract-microcornea-renal glucosuria syndrome	2
247815	Autosomal recessive ataxia due to PEX10 deficiency	2
2363	Lacrimoauriculodentodigital syndrome	2
2342	Haim-Munk syndrome	2
2347	Lethal Kniest-like dysplasia	2
2333	Kenny-Caffey syndrome	2
247604	Juvenile primary lateral sclerosis	2
2339	Keratosis follicularis-dwarfism-cerebral atrophy syndrome	2
494	Keratoderma hereditarium mutilans	2
2321	Jung syndrome	2
2324	Osteopenia-intellectual disability-sparse hair syndrome	2
2329	Karsch-Neugebauer syndrome	2
1993	Pai syndrome	2
2328	Kapur-Toriello syndrome	2
2408	Lowe-Kohn-Cohen syndrome	2
2409	Lowry-MacLean syndrome	2
2405	Thickened earlobes-conductive deafness syndrome	2
2407	Laryngo-onycho-cutaneous syndrome	2
2412	Dislocation of the hip-dysmorphism syndrome	2
2575	Cystic fibrosis-gastritis-megaloblastic anemia syndrome	2
2410	Hypergonadotropic hypogonadism-cataract syndrome	2
2399	Nasopalpebral lipoma-coloboma syndrome	2
2400	Peripheral motor neuropathy-dysautonomia syndrome	2
2396	Encephalocraniocutaneous lipomatosis	2
248111	Juvenile Huntington disease	2
2386	Leukoencephalopathy-palmoplantar keratoderma syndrome	2
2379	Early-onset parkinsonism-intellectual disability syndrome	2
1988	Femoral-facial syndrome	2
1995	Cleft lip-retinopathy syndrome	2
1826	Frontometaphyseal dysplasia	2
2036	Scalp-ear-nipple syndrome	2
2047	Flynn-Aird syndrome	2
2048	Foix-Chavany-Marie syndrome	2
2050	Cole-Carpenter syndrome	2
2063	Splenogonadal fusion-limb defects-micrognathia syndrome	2
2064	Posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome	2
250	Frontonasal dysplasia	2
2057	Blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome	2
2025	Gingival fibromatosis-facial dysmorphism syndrome	2
2027	Gingival fibromatosis-progressive deafness syndrome	2
2021	Fibrochondrogenesis	2
2019	Femur-fibula-ulna complex	2
2824	Paraplegia-intellectual disability-hyperkeratosis syndrome	2
2045	FLOTCH syndrome	2
2031	Hepatic fibrosis-renal cysts-intellectual disability syndrome	2
2006	Median cleft lip/mandibule	2
1997	Blepharo-cheilo-odontic syndrome	2
2007	Alar cartilages hypoplasia-coloboma-telecanthus syndrome	2
2003	Cleft lip/palate-deafness-sacral lipoma syndrome	2
158687	Lethal acantholytic erosive disorder	2
2004	Laryngotracheoesophageal cleft	2
2001	Cleft lip/palate-intestinal malrotation-cardiopathy syndrome	2
158676	Localized dystrophic epidermolysis bullosa, nails only	2
158673	Localized dystrophic epidermolysis bullosa, acral form	2
2016	Cleft palate-lateral synechia syndrome	2
2017	Sternal cleft	2
2013	Cleft palate-large ears-small head syndrome	2
2010	Cleft palate-stapes fixation-oligodontia syndrome	2
2008	Acrocardiofacial syndrome	2
1986	Gollop-Wolfgang complex	2
1980	Bilateral striopallidodentate calcinosis	2
1895	Edinburgh malformation syndrome	2
1908	Aminopterin/methotrexate embryofetopathy	2
1897	EEM syndrome	2
139491	Hemochromatosis type 4	2
139447	Progressive cavitating leukoencephalopathy	2
1573	Hypotrichosis with juvenile macular degeneration	2
726	Alpers-Huttenlocher syndrome	2
139450	Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome	2
139455	Autosomal recessive bestrophinopathy	2
1574	Retinal degeneration-nanophthalmos-glaucoma syndrome	2
139466	SERKAL syndrome	2
1596	Distal monosomy 15q	2
139471	Microphthalmia with brain and digit anomalies	2
139474	17q11.2 microduplication syndrome	2
1617	2q24 microdeletion syndrome	2
139480	Autosomal recessive spastic paraplegia type 39	2
1647	Oculocerebrocutaneous syndrome	2
139485	Autosomal recessive ataxia due to ubiquinone deficiency	2
139515	Charcot-Marie-Tooth disease type 4J	2
3196	Steroid dehydrogenase deficiency-dental anomalies syndrome	2
139512	Neuropathy with hearing impairment	2
1657	Dermatoosteolysis, Kirghizian type	2
139525	Distal hereditary motor neuropathy type 2	2
1658	Absence of fingerprints-congenital milia syndrome	2
1659	Dermatoleukodystrophy	2
139547	Distal spinal muscular atrophy type 3	2
1660	Dermoodontodysplasia	2
139557	X-linked distal spinal muscular atrophy type 3	2
1661	X-linked corneal dermoid	2
1662	Restrictive dermopathy	2
139552	Distal hereditary motor neuropathy, Jerash type	2
139573	Hereditary sensory and autonomic neuropathy with deafness and global delay	2
139564	Hereditary sensory and autonomic neuropathy type 1B	2
139583	X-linked hereditary sensory and autonomic neuropathy with deafness	2
139444	Leukoencephalopathy with bilateral anterior temporal lobe cysts	2
139441	Hypomyelination with atrophy of basal ganglia and cerebellum	2
139578	Mutilating hereditary sensory neuropathy with spastic paraplegia	2
1350	Heart-hand syndrome type 2	2
1381	Cataract-intellectual disability-anal atresia-urinary defects syndrome	2
1380	Cataract-nephropathy-encephalopathy syndrome	2
1377	Cataract-microcornea syndrome	2
1325	Camptodactyly-taurinuria syndrome	2
1326	Camptodactyly syndrome, Guadalajara type 2	2
1327	Camptodactyly syndrome, Guadalajara type 1	2
1328	Camurati-Engelmann disease	2
1323	Camptodactyly-joint contractures-facial skeletal defects syndrome	2
1314	Symmetrical thalamic calcifications	2
1318	Campomelia, Cumming type	2
1319	Camptobrachydactyly	2
1305	Feingold syndrome	2
1307	Distal limb deficiencies-micrognathia syndrome	2
1313	Infantile choroidocerebral calcification syndrome	2
1355	Congenital heart defect-round face-developmental delay syndrome	2
859	Transcobalamin deficiency	2
1352	Atrioventricular defect-blepharophimosis-radial and anal defect syndrome	2
1345	Cardiomyopathy-cataract-hip spine disease syndrome	2
1338	Heart defect-tongue hamartoma-polysyndactyly syndrome	2
1336	Hyperkeratosis-hyperpigmentation syndrome	2
1682	Arterial dissection-lentiginosis syndrome	2
1757	Fibular dimelia-diplopodia syndrome	2
1765	Dyschondrosteosis-nephritis syndrome	2
1766	Dysequilibrium syndrome	2
1777	Temtamy syndrome	2
1780	Thakker-Donnai syndrome	2
1784	Acrofrontofacionasal dysostosis	2
1790	Hypomandibular faciocranial dysostosis	2
1786	Acrofacial dysostosis, Catania type	2
1788	Acrofacial dysostosis, Rodríguez type	2
1667	Wolcott-Rallison syndrome	2
140917	Stapes ankylosis with broad thumbs and toes	2
1896	EEC syndrome	2
1968	Flat face-microstomia-ear anomaly syndrome	2
1507	Autosomal recessive Robinow syndrome	2
1517	Cantú syndrome	2
1519	SPECC1L-related hypertelorism syndrome	2
1513	Craniodiaphyseal dysplasia	2
1514	Craniodigital-intellectual disability syndrome	2
140481	Autosomal dominant slowed nerve conduction velocity	2
1515	Cranioectodermal dysplasia	2
1527	Craniosynostosis, Philadelphia type	2
1528	Craniotelencephalic dysplasia	2
1529	Craniofacial-deafness-hand syndrome	2
1521	Craniofrontonasal dysplasia-Poland anomaly syndrome	2
1522	Craniometaphyseal dysplasia	2
1525	Cranio-osteoarthropathy	2
1969	Facial dysmorphism-anorexia-cachexia-eye and skin anomalies syndrome	2
1970	Facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome	2
1506	Thin ribs-tubular bones-dysmorphism syndrome	2
1973	Faciocardiorenal syndrome	2
1972	Lethal faciocardiomelic dysplasia	2
1974	Autosomal recessive faciodigitogenital syndrome	2
1962	Exostoses-anetodermia-brachydactyly type E syndrome	2
1964	Extrasystoles-short stature-hyperpigmentation-microcephaly syndrome	2
1824	Lowry-Wood syndrome	2
1952	Epiphyseal stippling-osteoclastic hyperplasia syndrome	2
1954	Congenital lethal erythroderma	2
1955	Spinocerebellar ataxia type 34	2
2209	Maternal phenylketonuria	2
1927	Emery-Nelson syndrome	2
1937	Eng-Strom syndrome	2
1917	Fetal methylmercury syndrome	2
1923	Methimazole embryofetopathy	2
1508	Coxoauricular syndrome	2
1512	Crane-Heise syndrome	2
1548	Cryptorchidism-arachnodactyly-intellectual disability syndrome	2
140989	Primary angiitis of the central nervous system	2
1547	Cryptomicrotia-brachydactyly-excess fingertip arch syndrome	2
140922	Titin-related limb-girdle muscular dystrophy R10	2
1545	Crisponi syndrome	2
1540	Jackson-Weiss syndrome	2
140896	Severe acute respiratory syndrome	2
1532	Gómez-López-Hernández syndrome	2
140952	Syndactyly-telecanthus-anogenital and renal malformations syndrome	2
140957	Autosomal dominant macrothrombocytopenia	2
140944	CLOVES syndrome	2
1555	Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome	2
140936	Lelis syndrome	2
1553	Curry-Jones syndrome	2
140927	Benign familial neonatal-infantile seizures	2
140933	Linear atrophoderma of Moulin	2
1566	Dandy-Walker malformation-postaxial polydactyly syndrome	2
1509	Coxopodopatellar syndrome	2
140976	RHYNS syndrome	2
1563	Dahlberg-Borer-Newcomer syndrome	2
140969	Saldino-Mainzer syndrome	2
140966	Palmoplantar keratoderma, Nagashima type	2
1562	Dacryocystitis-osteopoikilosis syndrome	2
140963	Bilateral microtia-deafness-cleft palate syndrome	2
382	Guanidinoacetate methyltransferase deficiency	2
1979	Lipodystrophy due to peptidic growth factors deficiency	2
141007	Orofaciodigital syndrome type 9	2
1551	Familial benign copper deficiency	2
1568	X-linked intellectual disability-Dandy-Walker malformation-basal ganglia disease-seizures syndrome	2
1497	X-linked complicated corpus callosum dysgenesis	2
1493	Vici syndrome	2
1495	Intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome	2
2391	Congenitally short costocoracoid ligament	2
2390	Lichtenstein syndrome	2
2371	Lethal Larsen-like syndrome	2
2796	Pachydermoperiostosis	2
2769	Familial osteodysplasia, Anderson type	2
254346	19p13.12 microdeletion syndrome	2
2770	Nasu-Hakola disease	2
254343	Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome	2
254334	Autosomal recessive intermediate Charcot-Marie-Tooth disease type B	2
252212	Malignant triton tumor	2
2763	Osteocraniostenosis	2
2759	Imperforate oropharynx-costovertebral anomalies syndrome	2
2760	OSLAM syndrome	2
254516	Temple syndrome	2
2793	Otoonychoperoneal syndrome	2
254519	Kagami-Ogata syndrome	2
254525	Temple syndrome due to paternal 14q32.2 microdeletion	2
2798	Pachygyria-intellectual disability-epilepsy syndrome	2
254528	Kagami-Ogata syndrome due to maternal 14q32.2 microdeletion	2
254361	Plectin-related limb-girdle muscular dystrophy R17	2
254478	Lichen planus pemphigoides	2
2789	Lateral meningocele syndrome	2
2791	Otodental syndrome	2
254504	Inhalational botulism	2
2790	Endosteal hyperostosis, Worth type	2
254509	Iatrogenic botulism	2
254411	Annular atrophic lichen planus	2
2783	Autosomal dominant osteopetrosis type 1	2
2786	Osteoporosis-oculocutaneous hypopigmentation syndrome	2
2780	Osteopathia striata-cranial sclerosis syndrome	2
2779	Osteopathia striata-pigmentary dermopathy-white forelock syndrome	2
667	Autosomal recessive malignant osteopetrosis	2
2815	Spastic paraparesis-deafness syndrome	2
2818	Spastic paraplegia-glaucoma-intellectual disability syndrome	2
254351	Distal 7q11.23 microdeletion syndrome	2
2777	Osteomesopyknosis	2
2812	Parana hard skin syndrome	2
2733	Omodysplasia	2
2714	Oculo-palato-cerebral syndrome	2
2713	Oculoosteocutaneous syndrome	2
2715	Severe oculo-renal-cerebellar syndrome	2
2718	Oculotrichodysplasia	2
2717	Oculotrichoanal syndrome	2
2704	Ochoa syndrome	2
2703	Port-wine nevi-mega cisterna magna-hydrocephalus syndrome	2
255229	Navajo neurohepatopathy	2
2707	Oculocerebrofacial syndrome, Kaufman type	2
255235	Mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy	2
2710	Oculodentodigital dysplasia	2
2709	Oculodental syndrome, Rutherfurd type	2
2728	Blepharophimosis-intellectual disability syndrome, Ohdo type	2
2730	Postaxial tetramelic oligodactyly	2
2719	Oculocerebral hypopigmentation syndrome, Cross type	2
2736	Lethal omphalocele-cleft palate syndrome	2
2720	Oculocerebral hypopigmentation syndrome, Preus type	2
2721	Odonto-onycho-dermal dysplasia	2
2722	Odonto-onycho dysplasia-alopecia syndrome	2
2723	Odontotrichomelic syndrome	2
2724	Odontomatosis-aortae esophagus stenosis syndrome	2
2725	Eye defects-arachnodactyly-cardiopathy syndrome	2
2755	Orofaciodigital syndrome type 8	2
2754	Orofaciodigital syndrome type 6	2
2753	Orofaciodigital syndrome type 4	2
2752	Orofaciodigital syndrome type 3	2
2751	Orofaciodigital syndrome type 2	2
2743	Ophthalmoplegia-intellectual disability-lingua scrotalis syndrome	2
2741	Ophthalmomandibulomelic dysplasia	2
661	Congenital central hypoventilation syndrome	2
2808	Laryngeal abductor paralysis	2
2805	Partial pancreatic agenesis	2
2690	Neutropenia-monocytopenia-deafness syndrome	2
2590	Spinal muscular atrophy-progressive myoclonic epilepsy syndrome	2
2572	Spastic ataxia-corneal dystrophy syndrome	2
2570	Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome	2
2571	X-linked immunoneurologic disorder	2
261183	15q11.2 microdeletion syndrome	2
261144	FOXG1 syndrome due to 14q12 microdeletion	2
261120	14q11.2 microdeletion syndrome	2
2578	Mayer-Rokitansky-Küster-Hauser syndrome type 2	2
2579	Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome	2
261102	Distal 7q11.23 microduplication syndrome	2
261236	16p13.11 microdeletion syndrome	2
261243	16p13.11 microduplication syndrome	2
2608	N syndrome	2
1359	Carney complex	2
261229	14q11.2 microduplication syndrome	2
261204	16p11.2p12.2 microduplication syndrome	2
2574	Moynahan syndrome	2
261211	16p11.2p12.2 microdeletion syndrome	2
2589	Myoclonus-cerebellar ataxia-deafness syndrome	2
261190	15q14 microdeletion syndrome	2
261197	Proximal 16p11.2 microdeletion syndrome	2
261295	20p12.3 microdeletion syndrome	2
261304	Paternal 20q13.2q13.3 microdeletion syndrome	2
261279	17q23.1q23.2 microdeletion syndrome	2
2617	Microcephalic primordial dwarfism, Montreal type	2
261250	16q24.3 microdeletion syndrome	2
2616	3M syndrome	2
2613	Nail-patella-like renal disease	2
261257	Distal 17p13.3 microdeletion syndrome	2
261344	Trisomy 1q	2
261476	Xp21 deletion syndrome	2
575	Muckle-Wells syndrome	2
2565	Mononen-Karnes-Senac syndrome	2
254534	Kagami-Ogata syndrome due to maternal 14q32.2 hypermethylation	2
2515	Microcephaly-cardiomyopathy syndrome	2
2802	X-linked sideroblastic anemia and spinocerebellar ataxia	2
254531	Temple syndrome due to paternal 14q32.2 hypomethylation	2
2804	W syndrome	2
2491	Müllerian duct anomalies-limb anomalies syndrome	2
2492	FATCO syndrome	2
2499	Metachondromatosis	2
2496	Mesomelia-synostoses syndrome	2
2497	Upper limb mesomelic dysplasia	2
2502	Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome	2
2501	Metaphyseal chondrodysplasia, Spahr type	2
2504	Metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome	2
2511	Microbrachycephaly-ptosis-cleft lip syndrome	2
2510	Micro syndrome	2
2516	Microcephaly-cardiac defect-lung malsegmentation syndrome	2
2513	Microcephaly-albinism-digital anomalies syndrome	2
2563	MOMO syndrome	2
2521	Microcephaly-cleft palate-abnormal retinal pigmentation syndrome	2
2524	Pontocerebellar hypoplasia type 2	2
2523	Microcephaly-brain defect-spasticity-hypernatremia syndrome	2
2522	Microcephaly-cervical spine fusion anomalies syndrome	2
2526	Microcephaly-lymphedema-chorioretinopathy syndrome	2
2528	Microcephaly-microcornea syndrome, Seemanova type	2
2533	Microcephaly-deafness-intellectual disability syndrome	2
2536	Microcornea-glaucoma-absent frontal sinuses syndrome	2
2554	Ear-patella-short stature syndrome	2
2556	Microphthalmia with linear skin defects syndrome	2
2558	Mikati-Najjar-Sahli syndrome	2
2557	Mietens syndrome	2
2561	Pyramidal molars-abnormal upper lip syndrome	2
2560	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome	2
254898	Deafness-encephaloneuropathy-obesity-valvulopathy syndrome	2
254875	Mitochondrial DNA depletion syndrome, myopathic form	2
247820	Ectodermal dysplasia-syndactyly syndrome	2
2220	Hypertrichosis cubiti	2
2181	Hydrocephaly-tall stature-joint laxity syndrome	2
2180	Hydrocephalus-costovertebral dysplasia-Sprengel anomaly syndrome	2
2186	Hydrocephalus-blue sclerae-nephropathy syndrome	2
251671	Angiocentric glioma	2
2196	Primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement	2
2150	Hirschsprung disease-type D brachydactyly syndrome	2
2152	Mowat-Wilson syndrome	2
2153	Hirschsprung disease-nail hypoplasia-dysmorphism syndrome	2
2155	Hirschsprung disease-deafness-polydactyly syndrome	2
2158	Histidinuria-renal tubular defect syndrome	2
2163	Holoprosencephaly-craniosynostosis syndrome	2
2167	Holzgreve syndrome	2
2169	Methylcobalamin deficiency type cblE	2
2222	Hypertrichosis lanuginosa congenita	2
1051	Ramos-Arroyo syndrome	2
251643	Myxopapillary ependymoma	2
2224	Hypertryptophanemia	2
2232	Primary hypergonadotropic hypogonadism-partial alopecia syndrome	2
2230	Hypogonadotropic hypogonadism-frontoparietal alopecia syndrome	2
2229	Dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	2
2238	Familial isolated hypoparathyroidism	2
2237	Hypoparathyroidism-sensorineural deafness-renal disease syndrome	2
2235	Hypogonadotropic hypogonadism-retinitis pigmentosa syndrome	2
2234	Male hypergonadotropic hypogonadism-intellectual disability-skeletal anomalies syndrome	2
2198	Palmoplantar keratoderma-esophageal carcinoma syndrome	2
2206	Ankylosing vertebral hyperostosis with tylosis	2
2201	Palmoplantar keratoderma-spastic paralysis syndrome	2
2202	Palmoplantar keratoderma-deafness syndrome	2
2213	Hypertelorism-microtia-facial clefting syndrome	2
2211	Hypertelorism-hypospadias-polysyndactyly syndrome	2
251651	Oligoastrocytic tumor	2
251636	Ependymoma	2
2215	Multiple pterygium-malignant hyperthermia syndrome	2
247262	Hyperphosphatasia-intellectual disability syndrome	2
247827	Ectodermal dysplasia-cutaneous syndactyly syndrome	2
2378	Laurin-Sandrow syndrome	2
247868	NLRP12-associated hereditary periodic fever syndrome	2
2375	Laryngeal abductor paralysis-intellectual disability syndrome	2
2457	Mandibuloacral dysplasia	2
2439	Patterson-Stevenson-Fontaine syndrome	2
244305	Dominant hypophosphatemia with nephrolithiasis or osteoporosis	2
244310	RFT1-CDG	2
2437	Czeizel-Losonci syndrome	2
243343	Dimethylglycine dehydrogenase deficiency	2
2435	Hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome	2
2432	Macrosomia-microphthalmia-cleft palate syndrome	2
2489	Upper limb defect-eye and ear abnormalities syndrome	2
247353	Generalized pustular psoriasis	2
2487	Lower limb malformation-hypospadias syndrome	2
2172	Microcephaly-glomerulonephritis-marfanoid habitus syndrome	2
247245	Superficial siderosis	2
2484	Melnick-Needles syndrome	2
247198	Progressive cerebello-cerebral atrophy	2
2482	Melhem-Fahl syndrome	2
2475	White forelock with malformations	2
2476	Dysraphism-cleft lip/palate-limb reduction defects syndrome	2
2471	McDonough syndrome	2
2470	Matthew-Wood syndrome	2
561	Marshall-Smith syndrome	2
2464	Marfanoid syndrome, De Silva type	2
559	Marinesco-Sjögren syndrome	2
2463	Marfanoid habitus-autosomal recessive intellectual disability syndrome	2
2462	Shprintzen-Goldberg syndrome	2
251630	Anaplastic oligodendroglioma	2
2218	Cervical hypertrichosis-peripheral neuropathy syndrome	2
251019	2q32q33 microdeletion syndrome	2
2699	Median nodule of the upper lip	2
2674	Cyprus facial-neuromusculoskeletal syndrome	2
251515	Distal arthrogryposis type 10	2
2310	Absence deformity of leg-cataract syndrome	2
2309	Pachyonychia congenita	2
251393	Localized junctional epidermolysis bullosa	2
2307	IVIC syndrome	2
251295	Pigmented paravenous retinochoroidal atrophy	2
251290	Parietal foramina with clavicular hypoplasia	2
2282	Dysmorphism-short stature-deafness-disorder of sex development syndrome	2
251287	Benign concentric annular macular dystrophy	2
251282	Autosomal dominant spastic ataxia type 1	2
251279	Microphthalmia-retinitis pigmentosa-foveoschisis-optic disc drusen syndrome	2
251274	Familial hyperaldosteronism type III	2
2278	Ichthyosis-intellectual disability-dwarfism-renal impairment syndrome	2
251304	Infantile onset panniculitis with uveitis and systemic granulomatosis	2
2673	Neurofaciodigitorenal syndrome	2
2319	Juberg-Hayward syndrome	2
2672	Neuhauser-Eichner-Opitz syndrome	2
2668	Nephropathy-deafness-hyperparathyroidism syndrome	2
2663	Nathalie syndrome	2
2662	Keipert syndrome	2
2671	Neu-Laxova syndrome	2
1475	Renal coloboma syndrome	2
2670	Pierson syndrome	2
2669	Nephrosis-deafness-urinary tract-digital malformations syndrome	2
254930	Combined oxidative phosphorylation defect type 7	2
254925	Combined oxidative phosphorylation defect type 4	2
2697	Arthrogryposis-renal dysfunction-cholestasis syndrome	2
254920	Combined oxidative phosphorylation defect type 2	2
2701	Noonan syndrome-like disorder with loose anagen hair	2
255132	Adult-onset autosomal recessive sideroblastic anemia	2
251523	Hyperzincemia and hypercalprotectinemia	2
251383	CK syndrome	2
2266	Hypotrichosis-intellectual disability, Lopes type	2
2271	Congenital ichthyosis-microcephalus-tetraplegia syndrome	2
251028	SATB2-associated syndrome due to a chromosomal rearrangement	2
2269	Ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome	2
2261	Hypospadias-intellectual disability, Goldblatt type syndrome	2
672	Pallister-Hall syndrome	2
455	Superficial epidermolytic ichthyosis	2
251061	7q31 microdeletion syndrome	2
251066	8p11.2 deletion syndrome	2
2272	Ichthyosis-oral and digital anomalies syndrome	2
2274	Ichthyosis-hepatosplenomegaly-cerebellar degeneration syndrome	2
2273	Ichthyosis follicularis-alopecia-photophobia syndrome	2
165	Neutral lipid storage disease	2
251046	6p22 microdeletion syndrome	2
139	CHILD syndrome	2
457	Harlequin ichthyosis	2
251056	6q25 microdeletion syndrome	2
2306	Isotretinoin-like syndrome	2
2246	Cerebellar hypoplasia-tapetoretinal degeneration syndrome	2
2249	Ulna hypoplasia-intellectual disability syndrome	2
2239	Familial isolated hypoparathyroidism due to agenesis of parathyroid gland	2
2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome	2
250984	Autosomal recessive Stickler syndrome	2
2256	Fibulo-ulnar hypoplasia-renal anomalies syndrome	2
